Unnamed: 0,causalrep_train_accs,causalrep_test_accs,naive_train_accs,naive_test_accs,naive_vae_train_accs,naive_vae_test_accs,hidden_dim,l2_reg,lr,n_restarts,mode,steps,z_dim,batch_size,num_features,input_dim,vae_epochs,spurious_corr,alter_freq,randseed
0,0.7161596958174905,0.7636275928605886,0.7105513215065002,0.8784370422363281,0.5244296193122864,0.5041003227233887,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,73469078
0,0.722148288973384,0.623251326579836,0.6653041839599609,0.6314520239830017,0.5169201493263245,0.4968644380569458,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,24741002
0,0.6806083650190115,0.6208393632416788,0.6525665521621704,0.5296671390533447,0.516254723072052,0.5142306089401245,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,59944454
0,0.6770912547528517,0.6951278340569224,0.904657781124115,0.0964785367250442,0.8957223892211914,0.1254220902919769,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,23905182
0,0.7214828897338403,0.6613603473227206,0.8984790444374084,0.1056439951062202,0.8916349411010742,0.1418234407901764,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,6039376
0,0.7538973384030419,0.7607332368547998,0.9024714827537536,0.9064158201217652,0.9022813439369202,0.905933439731598,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,20025390
0,0.7224334600760456,0.5798359864930053,0.7117870450019836,0.2021225243806839,0.5230038166046143,0.4934877157211303,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,7735062
0,0.6949619771863118,0.6975397973950795,0.9056083559989928,0.8991799354553223,0.5169201493263245,0.500241219997406,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,19631502
0,0.6702471482889734,0.6507477086348288,0.7226235866546631,0.8055957555770874,0.5197718739509583,0.4949348866939544,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,85067124
0,0.6716730038022813,0.7038109020742884,0.6899239420890808,0.0868306830525398,0.5230988264083862,0.4891461730003357,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,71117316
0,0.6905893536121673,0.6859623733719248,0.7304182052612305,0.7515677809715271,0.5215779542922974,0.5084418654441833,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,14970796
0,0.7105513307984791,0.6208393632416788,0.7065589427947998,0.2262421697378158,0.5261406898498535,0.5156777501106262,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,9703876
0,0.7389733840304182,0.6444766039556199,0.8766159415245056,0.1509889066219329,0.8964828848838806,0.1263868808746338,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,20816032
0,0.7066539923954372,0.6304872165943077,0.5607414245605469,0.7771345973014832,0.5187262296676636,0.5098890662193298,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,23750628
0,0.683745247148289,0.6888567293777135,0.5168250799179077,0.1437530219554901,0.5241444706916809,0.5171249508857727,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,75207828
0,0.7634980988593156,0.5928605885190545,0.8255703449249268,0.4611673951148987,0.5213878154754639,0.5016883611679077,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,52507344
0,0.6869771863117871,0.6975397973950795,0.6057034134864807,0.4741919934749603,0.5115019083023071,0.5079594850540161,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,66078930
0,0.7164448669201521,0.7269657501205982,0.8913497924804688,0.8967679738998413,0.8923003673553467,0.898697555065155,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,45293570
0,0.7390684410646388,0.6218041485769417,0.9024714827537536,0.1075735688209533,0.8962927460670471,0.1268692761659622,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,35534868
0,0.7045627376425856,0.6941630487216595,0.7245246767997742,0.8268210291862488,0.5166349411010742,0.5161601305007935,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.3,100,11520938
0,0.6891634980988594,0.733236854799807,0.594961941242218,0.3444283604621887,0.5238593220710754,0.5123010277748108,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,53016676
0,0.7891634980988593,0.582730342498794,0.8006653785705566,0.5267727971076965,0.5243346095085144,0.5036179423332214,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,9927290
0,0.8577946768060837,0.8576941630487217,0.8926805853843689,0.888567328453064,0.5211026668548584,0.5190545320510864,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.1,100,51631624
0,0.7029467680608364,0.6464061746261457,0.7019962072372437,0.4278823137283325,0.5285171270370483,0.5079594850540161,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.7,100,85417668
0,0.8822243346007604,0.4013506994693681,0.888498067855835,0.1230101287364959,0.5230988264083862,0.5205016732215881,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,70506580
0,0.6874524714828897,0.684032802701399,0.647718608379364,0.7916063666343689,0.5110266208648682,0.5142306089401245,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.5,100,50799810
0,0.7380228136882129,0.5991316931982634,0.9047528505325316,0.0998552814126014,0.9019961953163148,0.1051615998148918,256,1.0,0.1,1,linear,1001,64,100,20,392,101,0.9,100,87388232
